SYMBOL,P
STAT3,0.58326
CAVIN1,0.009137
ATP6V0A1,0.19294
NAGLU,0.74148
HSD17B1,0.40916
COASY,0.35138
MLX,0.18352
PSMC3IP,0.48488
RETREG3,0.22943
TUBG1,0.38578
TUBG2,0.6653
PLEKHH3,0.79691
CCR10,0.3513
CNTNAP1,0.61217
EZH1,0.31094
RAMP2,0.18771
VPS25,0.017907
WNK4,0.026439
COA3,0.3206
CNTD1,0.095392
BECN1,0.064969
PSME3,0.88938
AOC2,0.0099938
AOC3,0.11241
G6PC,0.14751
AARSD1,0.6326
PTGES3L-AARSD1,0.52846
PTGES3L,0.41897
RUNDC1,0.27423
RPL27,0.31459
IFI35,0.44988
VAT1,0.13341
RND2,0.069725
BRCA1,0.087789
NBR1,0.09176
TMEM106A,0.14096
ARL4D,0.33831
DHX8,0.96915
ETV4,0.99697
MEOX1,0.070495
SOST,0.23861
DUSP3,0.22667
CFAP97D1,0.48119
MPP3,0.11508
CD300LG,0.16785
MPP2,0.03799
PPY,0.33371
PYY,0.35913
NAGS,0.59627
TMEM101,0.25781
LSM12,0.27937
G6PC3,0.42618
HDAC5,0.017209
HROB,0.089152
ASB16,0.028632
TMUB2,0.097082
ATXN7L3,0.1066
UBTF,0.16643
SLC4A1,0.29344
RUNDC3A,0.7155
SLC25A39,0.49057
GRN,0.87495
FAM171A2,0.26686
ITGA2B,0.38177
GPATCH8,0.59117
FZD2,0.19503
MEIOC,0.19555
CCDC43,0.43216
DBF4B,0.0092925
ADAM11,0.0080693
GJC1,0.42359
HIGD1B,0.25924
EFTUD2,0.26417
CCDC103,0.35385
GFAP,0.10004
KIF18B,0.08685
C1QL1,0.14751
DCAKD,0.072811
NMT1,0.32313
PLCD3,0.25084
ACBD4,0.32086
HEXIM1,0.94917
HEXIM2,0.46977
FMNL1,0.7515
SPATA32,0.098108
MAP3K14,0.1153
ARHGAP27,0.00043912
PLEKHM1,0.00038534
CRHR1,0.00025015
SPPL2C,0.0006013
MAPT,0.00052108
STH,0.000392
KANSL1,0.00039389
LRRC37A,0.00028466
ARL17B,0.00030919
ARL17A,0.032183
LRRC37A2,0.032183
NSF,0.00048287
WNT3,0.00028581
WNT9B,0.33365
GOSR2,0.018363
RPRML,0.4545
CDC27,0.019038
MYL4,0.011773
ITGB3,0.21972
EFCAB13,0.055102
NPEPPS,0.029695
KPNB1,0.040676
TBKBP1,0.43259
TBX21,0.87707
OSBPL7,0.59395
MRPL10,0.51048
LRRC46,0.53931
SCRN2,0.54414
SP6,0.40358
SP2,0.10477
PNPO,0.18659
PRR15L,0.42419
CDK5RAP3,0.24975
COPZ2,0.81536
NFE2L1,0.78072
CBX1,0.7998
SNX11,0.83229
SKAP1,0.63864
HOXB1,0.13959
HOXB2,0.10308
HOXB3,0.041193
HOXB4,0.00088221
HOXB5,0.014914
HOXB6,0.12662
HOXB7,0.045254
HOXB8,0.58003
HOXB9,0.32133
LOC101060400,0.14629
PRAC1,0.94008
PRAC2,0.20339
HOXB13,0.4632
TTLL6,0.29154
CALCOCO2,0.40626
ATP5MC1,0.21593
UBE2Z,0.23517
SNF8,0.35869
GIP,0.10537
IGF2BP1,0.013033
B4GALNT2,0.13285
GNGT2,0.43268
ABI3,0.93037
PHOSPHO1,0.72218
ZNF652,0.23033
PHB,0.14151
NGFR,0.80145
NXPH3,0.43718
SPOP,0.91237
SLC35B1,0.92704
FAM117A,0.89571
KAT7,0.95934
TAC4,0.86816
FLJ45513,0.76356
DLX4,0.23581
DLX3,0.51709
ITGA3,0.014975
PDK2,0.016582
SAMD14,0.016928
PPP1R9B,0.0086975
SGCA,0.27365
COL1A1,0.23257
TMEM92,0.54518
XYLT2,0.70486
MRPL27,0.81709
EME1,0.89913
LRRC59,0.89788
ACSF2,0.92121
CHAD,0.9163
RSAD1,0.46137
MYCBPAP,0.2591
EPN3,0.74355
SPATA20,0.81013
CACNA1G,0.88442
ABCC3,0.011719
ANKRD40,0.0084384
LUC7L3,0.13827
WFIKKN2,0.14807
TOB1,0.54835
SPAG9,0.57743
NME1-NME2,0.60659
NME1,0.8546
NME2,0.20103
MBTD1,0.070433
UTP18,0.03975
CA10,0.70393
LINC02876,0.283
KIF2B,0.76189
TOM1L1,0.91809
COX11,0.89656
STXBP4,0.45402
HLF,0.00078958
MMD,0.25338
TMEM100,0.08465
PCTP,0.31886
ANKFN1,0.29737
NOG,0.6451
C17orf67,0.10443
DGKE,0.065719
TRIM25,0.30585
COIL,0.42799
SCPEP1,0.41601
AKAP1,0.23743
MSI2,0.080746
CCDC182,0.5444
MRPS23,0.38221
CUEDC1,0.30258
VEZF1,0.11982
LOC101929185,0.10994
SRSF1,0.1057
DYNLL2,0.14368
OR4D1,0.56052
OR4D2,0.11399
EPX,0.32817
MKS1,0.25748
LPO,0.0057665
MPO,0.066418
TSPOAP1,0.0058727
SUPT4H1,0.054727
RNF43,0.17232
HSF5,0.82869
MTMR4,0.70794
SEPTIN4,0.50071
NA,0.46741
TEX14,0.48534
RAD51C,0.41859
PPM1E,0.38022
TRIM37,0.51928
SKA2,0.29735
PRR11,0.027161
SMG8,0.19206
GDPD1,0.024112
YPEL2,0.95043
DHX40,0.16461
CLTC,0.041165
PTRH2,0.04045
VMP1,0.22023
TUBD1,0.59129
RPS6KB1,0.46742
RNFT1,0.15085
HEATR6,0.75248
CA4,0.33918
USP32,0.23677
C17orf64,0.26003
APPBP2,0.52916
PPM1D,0.74563
BCAS3,0.54081
LOC101927855,0.2762
TBX2,0.32387
LINC02875,0.5238
TBX4,0.32849
NACA2,0.34759
BRIP1,0.40059
INTS2,0.1735
MED13,0.20836
EFCAB3,0.16515
METTL2A,0.061646
TLK2,0.84547
MRC2,0.71591
MARCHF10,0.43753
TANC2,0.089391
CYB561,0.069391
ACE,0.010696
KCNH6,0.36547
DCAF7,0.22541
TACO1,0.21204
MAP3K3,0.81978
LIMD2,0.89038
STRADA,0.92943
CCDC47,0.97248
DDX42,0.9387
FTSJ3,0.71892
PSMC5,0.94023
SMARCD2,0.87952
CSH2,0.37954
GH2,0.95963
CSHL1,0.58312
GH1,0.8617
CD79B,0.94504
SCN4A,0.26459
PRR29,0.63105
ICAM2,0.6284
ERN1,0.086015
TEX2,0.026313
PECAM1,0.28763
MILR1,0.34215
POLG2,0.24691
DDX5,0.3939
CEP95,0.54897
SMURF2,0.55662
GNA13,0.44785
RGS9,0.99692
AXIN2,0.62178
CEP112,0.68929
APOH,0.48469
PRKCA,0.51131
CACNG5,0.011625
CACNG4,0.28691
CACNG1,0.57695
HELZ,0.083048
LOC101928021,0.15684
PSMD12,0.23414
PITPNC1,0.51177
NOL11,0.60407
BPTF,0.43889
C17orf58,0.54454
KPNA2,0.46241
AMZ2,0.76422
ARSG,0.98094
SLC16A6,0.62644
WIPI1,0.733
PRKAR1A,0.767
FAM20A,0.7051
ABCA8,0.62101
ABCA9,0.43304
ABCA6,0.26751
ABCA10,0.10896
ABCA5,0.029776
MAP2K6,0.21048
KCNJ16,0.6969
KCNJ2,0.64467
SOX9,0.16906
SLC39A11,0.81642
SSTR2,0.2988
COG1,0.1704
FAM104A,0.095511
C17orf80,0.087718
CPSF4L,0.30927
CDC42EP4,0.94356
SDK2,0.83616
LOC100134391,0.87054
RPL38,0.068977
TTYH2,0.043124
DNAI2,0.76007
KIF19,0.78675
BTBD17,0.32966
GPR142,0.48743
GPRC5C,0.54014
CD300A,0.022949
CD300LB,0.54953
CD300C,0.91083
CD300H,0.39275
CD300LD,0.33041
C17orf77,0.22102
LOC101928343,0.40786
CD300E,0.075245
RAB37,0.94045
CD300LF,0.72092
SLC9A3R1,0.49563
NAT9,0.37154
TMEM104,0.35707
GRIN2C,0.32424
FDXR,0.28745
FADS6,0.0010689
USH1G,0.1771
OTOP2,0.21575
OTOP3,0.030849
HID1,0.047925
CDR2L,0.062203
MRPL58,0.0065755
ATP5PD,0.000026174
KCTD2,0.000064337
SLC16A5,0.024415
ARMC7,0.067699
NT5C,0.73363
JPT1,0.50025
SUMO2,0.32073
NUP85,0.25267
GGA3,0.11596
MRPS7,0.051695
MIF4GD,0.1333
SLC25A19,0.063129
GRB2,0.093729
TMEM94,0.40089
CASKIN2,0.63983
TSEN54,0.74
LLGL2,0.84682
RECQL5,0.78827
SMIM5,0.8941
SMIM6,0.92696
SAP30BP,0.81195
ITGB4,0.37267
GALK1,0.80632
H3-3B,0.64887
UNK,0.06268
UNC13D,0.10312
WBP2,0.50252
TRIM47,0.50527
TRIM65,0.097014
MRPL38,0.0054643
FBF1,0.012905
ACOX1,0.11626
TEN1,0.18958
CDK3,0.31642
EVPL,0.059534
SRP68,0.2294
GALR2,0.1702
ZACN,0.44771
EXOC7,0.050487
FOXJ1,0.27023
RNF157,0.26077
UBALD2,0.081672
QRICH2,0.12918
PRPSAP1,0.22142
SPHK1,0.98846
UBE2O,0.90438
AANAT,0.88734
RHBDF2,0.40176
CYGB,0.42127
PRCD,0.49182
ST6GALNAC2,0.78626
ST6GALNAC1,0.13008
MXRA7,0.45932
JMJD6,0.063614
METTL23,0.0016743
SRSF2,0.044512
MFSD11,0.069632
MGAT5B,0.031748
SEC14L1,0.67645
SEPTIN9,0.33165
NA,0.28687
TNRC6C,0.52172
TMC6,0.89218
TMC8,0.42444
C17orf99,0.31976
SYNGR2,0.23392
TK1,0.13695
AFMID,0.35811
BIRC5,0.34078
TMEM235,0.76707
SOCS3,0.13569
PGS1,0.00018085
DNAH17,0.49568
CYTH1,0.79849
USP36,0.61155
TIMP2,0.19362
CEP295NL,0.13746
LGALS3BP,0.99669
CANT1,0.58445
C1QTNF1,0.2751
ENGASE,0.24301
RBFOX3,0.401
ENPP7,0.41764
CBX2,0.84241
CBX8,0.42653
CBX4,0.51596
TBC1D16,0.2453
CCDC40,0.55551
GAA,0.28525
EIF4A3,0.12175
CARD14,0.44724
SGSH,0.66138
SLC26A11,0.22098
RNF213,0.41168
ENDOV,0.86151
NPTX1,0.7111
RPTOR,0.14096
CHMP6,0.78918
BAIAP2,0.0057516
AATK,0.081095
CEP131,0.17278
TEPSIN,0.91253
NDUFAF8,0.66213
SLC38A10,0.097735
TMEM105,0.52546
LOC100130370,0.8449
BAHCC1,0.45917
ACTG1,0.94287
FSCN2,0.42827
FAAP100,0.98144
NPLOC4,0.65682
TSPAN10,0.21508
PDE6G,0.43571
OXLD1,0.2534
CCDC137,0.49866
ARL16,0.45612
HGS,0.68552
MRPL12,0.84551
SLC25A10,0.79513
MYADML2,0.3742
NOTUM,0.22243
ASPSCR1,0.43238
LRRC45,0.4043
RAC3,0.41776
DCXR,0.66247
RFNG,0.31658
GPS1,0.24228
DUS1L,0.68043
FASN,0.74302
CCDC57,0.72089
SLC16A3,0.74666
CSNK1D,0.41032
CD7,0.31169
SECTM1,0.21074
TEX19,0.259
UTS2R,0.11386
OGFOD3,0.10982
HEXD,0.66974
CYBC1,0.79143
NARF,0.69508
FOXK2,0.22504
WDR45B,0.80497
RAB40B,0.5762
LOC101929552,0.065863
FN3KRP,0.073066
FN3K,0.24007
TBCD,0.40778
ZNF750,0.74254
B3GNTL1,0.017323
METRNL,0.20131
USP14,0.21389
THOC1,0.19468
COLEC12,0.6641
CETN1,0.11255
CLUL1,0.55074
TYMSOS,0.64642
TYMS,0.79912
ENOSF1,0.40729
YES1,0.19979
ADCYAP1,0.2635
METTL4,0.28229
NDC80,0.32343
SMCHD1,0.86175
EMILIN2,0.1801
LPIN2,0.43841
MYOM1,0.095576
MYL12A,0.072629
MYL12B,0.39517
TGIF1,0.57606
DLGAP1,0.8262
AKAIN1,0.034916
ZBTB14,0.64345
EPB41L3,0.1351
TMEM200C,0.59766
L3MBTL4,0.58817
ARHGAP28,0.75408
LAMA1,0.88673
LRRC30,0.6937
PTPRM,0.78143
RAB12,0.093089
MTCL1,0.15658
NDUFV2,0.086665
ANKRD12,0.13447
TWSG1,0.14014
RALBP1,0.44341
PPP4R1,0.84489
RAB31,0.18984
TXNDC2,0.42772
VAPA,0.30389
APCDD1,0.71343
NAPG,0.55826
NA,0.54434
PIEZO2,0.31806
GNAL,0.67349
CHMP1B,0.03894
MPPE1,0.29681
IMPA2,0.86461
ANKRD62,0.04846
CIDEA,0.60439
TUBB6,0.031693
AFG3L2,0.13097
PRELID3A,0.72315
SPIRE1,0.3113
PSMG2,0.7672
CEP76,0.67579
PTPN2,0.024666
SEH1L,0.69768
CEP192,0.73402
LDLRAD4,0.44397
FAM210A,0.016437
RNMT,0.014704
MC5R,0.33789
MC2R,0.46169
ZNF519,0.77372
ANKRD30B,0.74223
ROCK1,0.40172
GREB1L,0.14417
ESCO1,0.037923
SNRPD1,0.01818
ABHD3,0.069985
MIB1,0.69987
GATA6,0.9902
CTAGE1,0.66362
RBBP8,0.90751
CABLES1,0.51861
TMEM241,0.40338
RIOK3,0.20074
RMC1,0.67897
NPC1,0.78271
ANKRD29,0.25689
LAMA3,0.060178
TTC39C,0.91662
CABYR,0.43145
OSBPL1A,0.53821
IMPACT,0.22583
HRH4,0.46613
ZNF521,0.41486
SS18,0.29053
PSMA8,0.44524
TAF4B,0.80488
KCTD1,0.3582
AQP4,0.73897
CHST9,0.67487
CDH2,0.58746
DSC3,0.67171
DSC2,0.57062
DSC1,0.65524
DSG1,0.26151
DSG4,0.46502
DSG3,0.93837
DSG2,0.38899
TTR,0.086339
B4GALT6,0.17147
SLC25A52,0.064327
TRAPPC8,0.22905
RNF125,0.48094
RNF138,0.22172
MEP1B,0.30391
GAREM1,0.89745
KLHL14,0.87335
CCDC178,0.39846
ASXL3,0.023984
NOL4,0.42589
DTNA,0.90198
MAPRE2,0.40118
ZNF397,0.11116
ZSCAN30,0.33879
ZNF24,0.65065
ZNF396,0.30724
INO80C,0.96288
GALNT1,0.401
C18orf21,0.21516
RPRD1A,0.62049
SLC39A6,0.74899
ELP2,0.98907
MOCOS,0.58288
FHOD3,0.16799
TPGS2,0.06183
KIAA1328,0.059867
CELF4,0.22866
PIK3C3,0.17473
RIT2,0.55514
SYT4,0.020358
SETBP1,0.7349
SLC14A2,0.45543
SLC14A1,0.96004
SIGLEC15,0.88019
EPG5,0.13352
PSTPIP2,0.0055031
ATP5F1A,0.16543
HAUS1,0.024913
C18orf25,0.11593
RNF165,0.99789
LOXHD1,0.11736
ST8SIA5,0.43595
PIAS2,0.0907
KATNAL2,0.24211
ELOA2,0.14793
HDHD2,0.3568
IER3IP1,0.5588
SKOR2,0.4837
SMAD2,0.81037
ZBTB7C,0.097354
CTIF,0.72218
SMAD7,0.0785
DYM,0.32787
C18orf32,0.62292
RPL17-C18orf32,0.39634
RPL17,0.3048
LIPG,0.039184
ACAA2,0.38867
MYO5B,0.42121
CFAP53,0.78481
MBD1,0.45425
CXXC1,0.74473
SKA1,0.30647
MAPK4,0.45284
MRO,0.4977
ME2,0.22428
ELAC1,0.99074
SMAD4,0.85462
MEX3C,0.833
DCC,0.10806
MBD2,0.40554
POLI,0.97222
STARD6,0.74967
C18orf54,0.43287
DYNAP,0.55016
RAB27B,0.35753
CCDC68,0.35917
TCF4,0.078986
TXNL1,0.37745
WDR7,0.26674
BOD1L2,0.1276
ST8SIA3,0.28717
ONECUT2,0.78506
FECH,0.80861
NARS1,0.33906
LOC100505549,0.4354
ATP8B1,0.14124
NEDD4L,0.66807
ALPK2,0.48541
LOC101927322,0.96383
MALT1,0.79046
ZNF532,0.53692
SEC11C,0.98483
GRP,0.0026189
RAX,0.17547
CPLX4,0.4045
LMAN1,0.34338
CCBE1,0.74614
PMAIP1,0.20607
MC4R,0.41515
CDH20,0.29031
RNF152,0.082623
PIGN,0.73241
RELCH,0.55332
TNFRSF11A,0.93146
ZCCHC2,0.19475
PHLPP1,0.34605
BCL2,0.65894
KDSR,0.87846
VPS4B,0.48804
SERPINB5,0.28689
SERPINB12,0.96573
SERPINB13,0.70227
SERPINB4,0.068212
SERPINB3,0.10473
SERPINB11,0.72359
SERPINB7,0.12279
SERPINB2,0.87952
SERPINB10,0.90109
HMSD,0.76338
SERPINB8,0.46288
CDH7,0.20643
CDH19,0.1481
DSEL,0.14686
TMX3,0.68956
CCDC102B,0.50297
DOK6,0.1845
CD226,0.66476
RTTN,0.59676
SOCS6,0.28798
GTSCR1,0.07035
CBLN2,0.70218
NETO1,0.34129
LOC100505797,0.30234
FBXO15,0.69336
TIMM21,0.73945
CYB5A,0.15167
C18orf63,0.32929
DIPK1C,0.79749
CNDP2,0.45415
CNDP1,0.18111
ZNF407,0.58484
ZADH2,0.13121
TSHZ1,0.16418
SMIM21,0.91471
ZNF516,0.89371
LOC101927989,0.81089
ZNF516-DT,0.2641
ZNF236,0.70023
MBP,0.32218
GALR1,0.63473
SALL3,0.94117
ATP9B,0.30678
NA,0.66651
NFATC1,0.70982
CTDP1,0.28494
KCNG2,0.055225
SLC66A2,0.025335
HSBP1L1,0.42983
TXNL4A,0.61696
RBFA,0.50999
ADNP2,0.58377
PARD6G,0.67642
PLPP2,0.54225
NA,0.16747
MIER2,0.099929
THEG,0.30104
C2CD4C,0.3029
SHC2,0.38538
ODF3L2,0.12537
MADCAM1,0.51125
BSG,0.81596
HCN2,0.56633
POLRMT,0.80274
FGF22,0.98108
RNF126,0.82588
FSTL3,0.99363
PRSS57,0.56234
PALM,0.90913
MISP,0.7612
PLPPR3,0.6524
AZU1,0.8096
PRTN3,0.20364
MED16,0.18082
R3HDM4,0.41914
KISS1R,0.10089
ARID3A,0.16933
WDR18,0.0033285
GRIN3B,0.0052459
CNN2,0.1765
ABCA7,0.088713
ARHGAP45,0.031215
GPX4,0.06253
SBNO2,0.28894
STK11,0.42218
CIRBP,0.99851
FAM174C,0.74916
PWWP3A,0.34077
NDUFS7,0.20844
GAMT,0.40778
DAZAP1,0.64683
RPS15,0.44651
APC2,0.86175
PCSK4,0.832
REEP6,0.8328
PLK5,0.76225
MEX3D,0.4558
MBD3,0.49194
UQCR11,0.4101
TCF3,0.3011
ONECUT3,0.82306
ATP8B3,0.96513
REXO1,0.81598
KLF16,0.98285
ABHD17A,0.77851
SCAMP4,0.80632
ADAT3,0.62035
CSNK1G2,0.41552
BTBD2,0.75447
MKNK2,0.17027
MOB3A,0.045546
IZUMO4,0.416
AP3D1,0.052247
DOT1L,0.14372
PLEKHJ1,0.21152
SF3A2,0.36366
AMH,0.59507
JSRP1,0.030481
PEAK3,0.28862
LINGO3,0.7094
LSM7,0.93449
SPPL2B,0.86583
TMPRSS9,0.98993
TIMM13,0.53638
LMNB2,0.97466
GADD45B,0.93523
GNG7,0.04611
SLC39A3,0.062225
SGTA,0.018377
THOP1,0.013921
ZNF554,0.34123
ZNF555,0.28345
ZNF556,0.78717
ZNF57,0.71635
LOC101928631,0.54582
ZNF77,0.59954
TLE6,0.52016
TLE2,0.48127
TLE5,0.040329
GNA11,0.076685
GNA15,0.050136
NCLN,0.040901
CELF5,0.62247
NFIC,0.096599
SMIM24,0.47803
DOHH,0.70022
FZR1,0.37199
MFSD12,0.36167
C19orf71,0.29015
GIPC3,0.66517
TBXA2R,0.84851
CACTIN,0.21597
PIP5K1C,0.4708
TJP3,0.19516
APBA3,0.5004
MRPL54,0.013189
RAX2,0.010454
MATK,0.0015433
ZFR2,0.14156
ATCAY,0.74193
NMRK2,0.28831
DAPK3,0.77944
EEF2,0.48563
PIAS4,0.54415
ZBTB7A,0.21911
MAP2K2,0.33272
CREB3L3,0.63639
SIRT6,0.81979
ANKRD24,0.47014
EBI3,0.1234
YJU2,0.18418
SHD,0.6639
TMIGD2,0.11894
FSD1,0.46002
STAP2,0.68272
MPND,0.22625
SH3GL1,0.25566
CHAF1A,0.065476
UBXN6,0.089266
HDGFL2,0.76415
PLIN4,0.94613
PLIN5,0.97924
SEMA6B,0.44661
TNFAIP8L1,0.98643
MYDGF,0.94844
DPP9,0.23738
DPP9-AS1,0.5081
FEM1A,0.25361
TICAM1,0.50806
PLIN3,0.84445
ARRDC5,0.33457
UHRF1,0.1738
KDM4B,0.89648
PTPRS,0.56166
ZNRF4,0.60803
SAFB2,0.85937
SAFB,0.76439
MICOS13,0.83752
HSD11B1L,0.54512
RPL36,0.86148
LONP1,0.19853
CATSPERD,0.16464
PRR22,0.41463
DUS3L,0.33296
NRTN,0.5175
FUT6,0.45751
FUT3,0.88002
FUT5,0.83999
NDUFA11,0.39328
VMAC,0.32947
CAPS,0.46651
RANBP3,0.5033
RFX2,0.25301
ACSBG2,0.44765
MLLT1,0.35767
ACER1,0.99066
CLPP,0.97633
ALKBH7,0.99484
PSPN,0.97251
GTF2F1,0.99574
LOC390877,0.9757
KHSRP,0.9879
SLC25A41,0.99939
SLC25A23,0.99926
CRB3,0.65841
DENND1C,0.99146
TUBB4A,0.89342
TNFSF9,0.44931
CD70,0.33858
TNFSF14,0.38101
C3,0.3617
GPR108,0.14481
TRIP10,0.74578
SH2D3A,0.48117
VAV1,0.42747
ADGRE1,0.62508
ZNF557,0.8379
INSR,0.6227
ARHGEF18,0.94103
PEX11G,0.97156
TEX45,0.5933
ZNF358,0.49488
MCOLN1,0.78648
PNPLA6,0.9802
CAMSAP3,0.85961
XAB2,0.65628
PET100,0.66511
PCP2,0.52238
STXBP2,0.76265
MCEMP1,0.0009888
TRAPPC5,0.0001689
FCER2,0.015841
CLEC4G,0.3496
CD209,0.066151
CLEC4M,0.39371
EVI5L,0.11262
PRR36,0.053454
LRRC8E,0.16482
MAP2K7,0.13588
TGFBR3L,0.41135
SNAPC2,0.47255
CTXN1,0.079776
TIMM44,0.79003
ELAVL1,0.88701
CCL25,0.73047
FBN3,0.76117
CERS4,0.48764
CD320,0.14685
NDUFA7,0.19279
RPS28,0.21622
KANK3,0.086564
ANGPTL4,0.010684
RAB11B,0.042743
MARCHF2,0.35714
HNRNPM,0.4646
PRAM1,0.79735
ZNF414,0.56434
MYO1F,0.47875
ADAMTS10,0.092422
ACTL9,0.25739
OR2Z1,0.5452
ZNF558,0.010035
MBD3L1,0.012084
MUC16,0.0045505
OR1M1,0.4485
OR7G2,0.95655
OR7G1,0.21143
OR7G3,0.31828
ZNF317,0.34481
OR7D2,0.56809
OR7D4,0.84739
OR7E24,0.47586
ZNF699,0.9829
ZNF559,0.93601
ZNF559-ZNF177,0.94254
ZNF177,0.90869
ZNF266,0.91858
ZNF560,0.40514
ZNF426,0.25234
ZNF121,0.21945
ZNF561,0.89971
ZNF562,0.9103
ZNF812P,0.92262
ZNF846,0.72886
LOC100505555,0.81849
FBXL12,0.79395
UBL5,0.8397
PIN1,0.36709
OLFM2,0.42764
COL5A3,0.38921
RDH8,0.011569
SHFL,0.33519
ANGPTL6,0.080368
PPAN,0.18872
PPAN-P2RY11,0.19635
P2RY11,0.27164
EIF3G,0.20484
DNMT1,0.16046
S1PR2,0.94145
MRPL4,0.11257
ICAM1,0.5043
ICAM4,0.2108
ICAM5,0.06598
ZGLP1,0.55729
FDX2,0.089795
RAVER1,0.061433
ICAM3,0.0021487
TYK2,0.12879
CDC37,0.076267
PDE4A,0.059804
KEAP1,0.14501
S1PR5,0.53131
ATG4D,0.17422
KRI1,0.3321
CDKN2D,0.80275
AP1M2,0.25008
SLC44A2,0.091781
ILF3,0.18654
QTRT1,0.030467
DNM2,0.091609
TMED1,0.45192
C19orf38,0.5431
CARM1,0.48124
YIPF2,0.47399
TIMM29,0.32635
SMARCA4,0.15766
LDLR,0.36472
SPC24,0.15726
KANK2,0.83287
DOCK6,0.16687
ANGPTL8,0.73585
TSPAN16,0.029165
RAB3D,0.0076319
TMEM205,0.008251
CCDC159,0.024303
PLPPR2,0.025047
EPOR,0.32168
RGL3,0.12589
CCDC151,0.67814
PRKCSH,0.53062
ELAVL3,0.85351
ZNF653,0.2213
ECSIT,0.10889
CNN1,0.35379
ELOF1,0.29711
ACP5,0.055144
ZNF627,0.024861
ZNF823,0.15224
ZNF441,0.44327
ZNF491,0.53259
ZNF440,0.46894
ZNF439,0.25664
ZNF69,0.054348
ZNF700,0.37191
ZNF763,0.56245
ZNF433,0.25052
ZNF878,0.22375
ZNF844,0.12021
ZNF20,0.44236
ZNF625,0.57616
ZNF136,0.36665
NA,0.52558
ZNF44,0.36448
ZNF563,0.17541
ZNF442,0.66033
ZNF799,0.25607
ZNF443,0.27168
ZNF709,0.2625
ZNF564,0.44901
ZNF490,0.3515
ZNF791,0.064159
MAN2B1,0.037744
WDR83,0.0015069
WDR83OS,0.0016289
DHPS,0.013184
NA,0.014456
FBXW9,0.0052907
TNPO2,0.0043489
GET3,0.0013751
BEST2,0.024104
HOOK2,0.085811
JUNB,0.33105
PRDX2,0.064799
RNASEH2A,0.04939
RTBDN,0.093694
MAST1,0.11348
DNASE2,0.08537
KLF1,0.13826
GCDH,0.41259
SYCE2,0.69911
FARSA,0.68734
CALR,0.54759
RAD23A,0.63004
GADD45GIP1,0.097185
DAND5,0.12027
NFIX,0.26313
LYL1,0.34158
TRMT1,0.079347
NACC1,0.032443
STX10,0.11547
IER2,0.028246
CACNA1A,0.047838
CCDC130,0.57624
MRI1,0.44947
C19orf53,0.67747
ZSWIM4,0.30592
NANOS3,0.97748
BRME1,0.95048
CC2D1A,0.83833
PODNL1,0.88891
DCAF15,0.66322
RFX1,0.57201
RLN3,0.33936
IL27RA,0.45946
PALM3,0.14587
MISP3,0.2657
C19orf67,0.3361
PRKACA,0.27644
ASF1B,0.14327
ADGRL1,0.17603
ADGRE5,0.844
DDX39A,0.80145
PKN1,0.062195
PTGER1,0.089605
GIPC1,0.0042945
DNAJB1,0.0080552
TECR,0.00017426
NDUFB7,0.22009
CLEC17A,0.82234
ADGRE3,0.65296
ZNF333,0.19574
ADGRE2,0.89816
OR7C1,0.063591
OR7A5,0.11842
OR7A10,0.71853
OR7A17,0.97423
OR7C2,0.99836
SLC1A6,0.58365
CCDC105,0.67475
CASP14,0.9553
OR1I1,0.20105
SYDE1,0.3632
ILVBL,0.32648
NOTCH3,0.016706
EPHX3,0.018552
BRD4,0.074324
AKAP8,0.014888
AKAP8L,0.013097
WIZ,0.0067043
RASAL3,0.065179
PGLYRP2,0.059641
CYP4F22,0.70688
CYP4F8,0.40262
CYP4F3,0.52843
CYP4F12,0.47263
OR10H2,0.26124
OR10H3,0.56613
OR10H5,0.61236
OR10H1,0.84526
CYP4F2,0.40305
CYP4F11,0.30195
OR10H4,0.3984
TPM4,0.33313
RAB8A,0.32569
HSH2D,0.54838
CIB3,0.80695
FAM32A,0.93845
AP1M1,0.65186
KLF2,0.31383
EPS15L1,0.65272
CALR3,0.64569
C19orf44,0.67454
CHERP,0.10433
SLC35E1,0.15511
MED26,0.10988
SMIM7,0.1618
TMEM38A,0.20652
NWD1,0.66372
SIN3B,0.70394
F2RL3,0.069152
CPAMD8,0.91012
HAUS8,0.99425
MYO9B,0.71114
USE1,0.67607
OCEL1,0.58608
NR2F6,0.46965
USHBP1,0.74942
BABAM1,0.95925
ANKLE1,0.39401
ABHD8,0.87407
MRPL34,0.89118
DDA1,0.94627
ANO8,0.98876
GTPBP3,0.98738
PLVAP,0.4718
BST2,0.37033
MVB12A,0.71894
TMEM221,0.52739
NXNL1,0.61219
SLC27A1,0.31498
PGLS,0.02114
NIBAN3,0.39057
COLGALT1,0.26547
UNC13A,2.4336E-11
MAP1S,0.010693
FCHO1,0.000079417
B3GNT3,0.26249
INSL3,0.30263
JAK3,0.46294
RPL18A,0.61078
SLC5A5,0.5563
CCDC124,0.49067
KCNN1,0.88153
ARRDC2,0.74626
IL12RB1,0.49576
MAST3,0.94661
PIK3R2,0.58961
IFI30,0.52461
MPV17L2,0.87169
RAB3A,0.79389
PDE4C,0.99517
IQCN,0.84525
JUND,0.47411
LSM4,0.59314
PGPEP1,0.041236
GDF15,0.2578
LRRC25,0.45866
SSBP4,0.16513
ISYNA1,0.036257
ELL,0.078988
