SYMBOL,P
FAM117A,0.12808
KAT7,0.39558
TAC4,0.30702
FLJ45513,0.27749
DLX4,0.70131
DLX3,0.44653
ITGA3,0.36717
PDK2,0.091022
SAMD14,0.48493
PPP1R9B,0.50534
SGCA,0.11697
COL1A1,0.099394
TMEM92,0.12056
XYLT2,0.58783
MRPL27,0.80174
EME1,0.55755
LRRC59,0.48586
ACSF2,0.024899
CHAD,0.0083921
RSAD1,0.12916
MYCBPAP,0.021206
EPN3,0.064666
SPATA20,0.072447
CACNA1G,0.0059824
ABCC3,0.4425
ANKRD40,0.12276
LUC7L3,0.073983
WFIKKN2,0.12367
TOB1,0.54657
SPAG9,0.0001075
NME1-NME2,0.27312
NME1,0.42658
NME2,0.21174
MBTD1,0.16799
UTP18,0.87614
CA10,0.66346
LINC02876,0.67513
KIF2B,0.61324
TOM1L1,0.15017
COX11,0.10488
STXBP4,0.17763
HLF,0.40104
MMD,0.40112
TMEM100,0.56374
PCTP,0.29595
ANKFN1,0.36637
NOG,0.76888
C17orf67,0.7962
DGKE,0.6209
TRIM25,0.03637
COIL,0.029136
SCPEP1,0.37453
AKAP1,0.50351
MSI2,0.84031
CCDC182,0.47732
MRPS23,0.33508
CUEDC1,0.037766
VEZF1,0.37605
LOC101929185,0.56369
SRSF1,0.17004
DYNLL2,0.20312
OR4D1,0.54169
OR4D2,0.55597
EPX,0.12345
MKS1,0.16419
LPO,0.11566
MPO,0.003529
TSPOAP1,0.0049539
SUPT4H1,0.0027056
RNF43,1.7329e-06
HSF5,0.00044608
MTMR4,0.002227
SEPTIN4,0.00022573
NA,0.00065153
TEX14,0.00023754
RAD51C,0.0060315
PPM1E,8.2493e-05
TRIM37,9.2847e-05
SKA2,0.00010479
PRR11,0.16202
NA,0.74796
SMG8,0.063881
GDPD1,0.21197
YPEL2,0.56119
DHX40,0.88113
CLTC,0.9252
PTRH2,0.89504
VMP1,0.36231
TUBD1,0.16099
RPS6KB1,0.165
RNFT1,0.40574
NA,0.44504
HEATR6,0.71757
CA4,0.39671
USP32,0.06642
C17orf64,0.085499
APPBP2,0.61914
PPM1D,0.58336
BCAS3,0.73868
LOC101927855,0.22416
TBX2,0.71429
LINC02875,0.75623
TBX4,0.67608
NACA2,0.38153
BRIP1,0.40499
INTS2,0.078079
MED13,0.12033
LOC105371936,0.079878
EFCAB3,0.50434
METTL2A,0.23921
NA,0.17642
TLK2,0.10828
MRC2,0.066797
MARCHF10,0.53786
TANC2,0.0014893
CYB561,0.0020914
ACE,3.6038e-13
KCNH6,0.0018182
DCAF7,0.40623
TACO1,0.1977
MAP3K3,0.046903
LIMD2,0.42265
STRADA,0.039623
CCDC47,0.12622
DDX42,0.18839
FTSJ3,0.032533
PSMC5,0.018316
SMARCD2,0.24586
CSH2,0.23507
GH2,0.43404
CSH1,0.07519
CSHL1,0.064461
GH1,0.12652
CD79B,0.073623
SCN4A,0.57644
PRR29,0.61044
ICAM2,0.23965
ERN1,0.62511
TEX2,0.15612
PECAM1,0.71729
MILR1,0.34727
POLG2,0.68302
DDX5,0.69604
CEP95,0.6162
SMURF2,0.65302
LRRC37A3,0.2181
GNA13,0.7172
RGS9,0.78101
AXIN2,0.32968
CEP112,0.55532
APOH,0.44936
PRKCA,0.15269
CACNG5,0.62147
CACNG4,0.24148
CACNG1,0.39389
HELZ,0.29853
LOC101928021,0.28367
PSMD12,0.34682
PITPNC1,0.26161
NOL11,0.4401
BPTF,0.0033425
C17orf58,0.0099944
KPNA2,0.024429
AMZ2,0.2034
ARSG,0.52143
SLC16A6,0.25598
PRKAR1A,0.04455
WIPI1,0.30721
FAM20A,0.064778
ABCA8,0.35461
ABCA9,0.68371
ABCA6,0.2689
ABCA10,0.85548
ABCA5,0.56803
MAP2K6,0.88909
KCNJ16,0.126
KCNJ2,0.47303
SOX9,0.87029
SLC39A11,0.26196
SSTR2,0.81852
COG1,0.73752
FAM104A,0.50395
C17orf80,0.59077
CPSF4L,0.47377
CDC42EP4,0.39113
SDK2,0.56123
LOC100134391,0.013021
RPL38,0.86184
TTYH2,0.44319
DNAI2,0.94663
KIF19,0.71201
BTBD17,0.71876
GPR142,0.2474
GPRC5C,0.40607
CD300A,0.0015452
CD300LB,0.69609
CD300C,0.40227
CD300H,0.14326
CD300LD,0.47445
C17orf77,0.29207
LOC101928343,0.25381
CD300E,0.37631
RAB37,0.89088
CD300LF,0.79248
SLC9A3R1,0.45103
NAT9,0.84827
TMEM104,0.0054137
GRIN2C,0.0073269
FDXR,0.45059
FADS6,0.63458
USH1G,0.2172
OTOP2,0.65336
OTOP3,0.26006
HID1,0.82101
CDR2L,0.38055
MRPL58,0.063625
KCTD2,0.045405
ATP5PD,0.10473
SLC16A5,0.34568
ARMC7,0.13608
NT5C,0.90158
JPT1,0.9844
SUMO2,0.96532
NUP85,0.25915
GGA3,0.61042
MRPS7,0.74039
MIF4GD,0.63959
SLC25A19,0.93285
GRB2,0.95194
TMEM94,0.95916
CASKIN2,0.9746
TSEN54,0.98051
LLGL2,0.93616
RECQL5,0.48735
SMIM5,0.50372
SMIM6,0.61922
SAP30BP,0.23726
ITGB4,0.36273
GALK1,0.042318
H3-3B,0.89761
UNK,0.62618
UNC13D,0.53877
WBP2,0.11128
TRIM47,0.24736
TRIM65,0.34675
MRPL38,0.62646
FBF1,0.44199
ACOX1,0.1611
TEN1,0.043793
CDK3,0.2349
EVPL,0.43417
SRP68,0.83418
GALR2,0.22912
ZACN,0.36976
EXOC7,0.72266
FOXJ1,0.10877
RNF157,0.22015
UBALD2,0.34303
QRICH2,0.67036
PRPSAP1,0.3356
SPHK1,0.37614
UBE2O,0.53892
AANAT,0.77789
RHBDF2,0.95568
CYGB,0.64852
PRCD,0.69668
ST6GALNAC2,0.65545
ST6GALNAC1,0.44774
MXRA7,0.50225
NA,0.34313
JMJD6,0.13852
METTL23,0.44167
SRSF2,0.0044667
MFSD11,0.24695
MGAT5B,0.12742
LOC105371899,0.78127
SEC14L1,0.23354
LACAT1,0.5538
SEPTIN9-DT,0.62516
SEPTIN9,0.58725
NA,0.6461
NA,0.90777
TNRC6C,0.19876
TMC6,0.13348
TMC8,0.017034
C17orf99,0.05305
SYNGR2,0.0089076
TK1,0.099481
AFMID,0.031826
BIRC5,0.86527
TMEM235,0.63034
LOC105371910,0.84875
SOCS3,0.11222
PGS1,0.23098
DNAH17,0.12886
CYTH1,0.74291
USP36,0.99108
TIMP2,0.2643
CEP295NL,0.18815
LGALS3BP,0.39845
CANT1,0.34374
C1QTNF1,0.019949
ENGASE,0.014263
RBFOX3,0.079653
ENPP7,0.71692
CBX2,0.28904
CBX8,0.12914
CBX4,0.77226
TBC1D16,0.67955
CCDC40,0.44958
GAA,0.20842
EIF4A3,0.057779
CARD14,0.55868
SGSH,0.87578
SLC26A11,0.63593
RNF213,0.92426
ENDOV,0.51652
NPTX1,0.10466
RPTOR,0.8792
NA,0.54983
CHMP6,0.57911
BAIAP2,0.61971
AATK,0.37879
CEP131,0.74567
TEPSIN,0.59625
NDUFAF8,0.22404
SLC38A10,0.90726
TMEM105,0.66532
LOC100130370,0.17857
BAHCC1,1.1531e-05
ACTG1,0.24506
FSCN2,0.069548
FAAP100,0.12329
NPLOC4,0.66849
TSPAN10,0.52847
PDE6G,0.64904
OXLD1,0.63195
CCDC137,0.60938
ARL16,0.53987
HGS,0.30063
MRPL12,0.4789
SLC25A10,0.58412
GCGR,0.73454
MCRIP1,0.54333
PPP1R27,0.65947
P4HB,0.22309
ARHGDIA,0.077223
ALYREF,0.86825
ANAPC11,0.20663
NPB,0.79041
PCYT2,0.31373
SIRT7,0.59783
MAFG,0.17023
PYCR1,0.29204
MYADML2,0.28247
NOTUM,0.1611
ASPSCR1,0.0045119
CENPX,0.78366
LRRC45,0.19504
RAC3,0.20668
DCXR,0.36083
RFNG,0.30289
GPS1,0.42874
DUS1L,0.65438
FASN,0.38392
CCDC57,0.38827
SLC16A3,0.10656
CSNK1D,0.2713
CD7,0.97317
SECTM1,0.43873
TEX19,0.55707
UTS2R,0.25412
OGFOD3,0.45514
HEXD,0.55734
CYBC1,0.045714
NARF,0.09332
FOXK2,0.92132
WDR45B,0.72486
RAB40B,0.18912
LOC105376791,0.069835
LOC101929552,0.22175
FN3KRP,0.20886
FN3K,0.37497
TBCD,0.8943
ZNF750,0.73307
NA,0.72218
B3GNTL1,0.863
METRNL,0.19762
USP14,0.36364
THOC1,0.27761
COLEC12,0.39456
LINC01925,0.069421
CETN1,0.05779
CLUL1,0.069694
TYMSOS,0.74414
TYMS,0.62196
ENOSF1,0.72034
YES1,0.31498
ADCYAP1,0.90237
METTL4,0.59194
NDC80,0.22661
SMCHD1,0.96923
EMILIN2,0.54034
LPIN2,0.23982
MYOM1,0.23431
MYL12A,0.029925
MYL12B,0.27398
TGIF1,0.86171
DLGAP1,0.34912
NA,0.89347
AKAIN1,0.81615
ZBTB14,0.64528
EPB41L3,0.62343
NA,0.48128
TMEM200C,0.40654
L3MBTL4,0.84144
NA,0.29443
ARHGAP28,0.35083
LAMA1,0.80483
LRRC30,0.16396
PTPRM,0.28302
RAB12,0.06589
MTCL1,0.56102
NDUFV2,0.14411
ANKRD12,0.061461
TWSG1,0.086167
RALBP1,0.29858
PPP4R1,0.026723
RAB31,0.13916
TXNDC2,0.39458
VAPA,0.73419
APCDD1,0.05243
NAPG,0.063465
NA,0.9273
PIEZO2,0.57286
SLC35G4,0.523
NA,0.22607
GNAL,0.15208
CHMP1B,0.46681
MPPE1,0.86685
IMPA2,0.60197
ANKRD62,0.12792
CIDEA,0.30566
TUBB6,0.37242
AFG3L2,0.11197
PRELID3A,0.82454
NA,0.88299
SPIRE1,0.32151
PSMG2,0.11149
CEP76,0.15111
PTPN2,0.45056
SEH1L,0.13371
CEP192,0.078158
LDLRAD4,0.19776
FAM210A,0.71504
RNMT,0.59326
MC5R,0.75816
MC2R,0.060832
ZNF519,0.46475
POTEC,0.78159
ANKRD30B,0.013059
ROCK1,0.47401
GREB1L,0.085576
ESCO1,0.10916
SNRPD1,0.23971
ABHD3,0.076997
MIB1,0.225
GATA6,0.015611
CTAGE1,0.21946
RBBP8,0.82971
NA,0.28231
CABLES1,0.68519
TMEM241,0.30296
RIOK3,0.62557
RMC1,0.026272
NPC1,0.019059
ANKRD29,0.56464
LAMA3,0.33774
TTC39C,0.57203
CABYR,0.066588
OSBPL1A,0.048886
IMPACT,0.93534
HRH4,0.42359
ZNF521,0.25238
SS18,0.27358
PSMA8,0.48378
TAF4B,0.2017
KCTD1,0.45902
AQP4,0.73096
CHST9,0.67307
CDH2,0.76526
DSC3,0.95876
DSC2,0.69622
DSC1,0.43089
DSG1,0.51223
DSG4,0.73992
DSG3,0.32502
DSG2,0.38202
TTR,0.82815
B4GALT6,0.47363
SLC25A52,0.97089
TRAPPC8,0.053064
RNF125,0.0014917
RNF138,1.2187e-05
MEP1B,0.34621
GAREM1,0.65854
KLHL14,0.9496
CCDC178,0.5109
ASXL3,0.0044265
NOL4,0.64303
DTNA,0.05022
MAPRE2,0.79371
ZNF397,0.93223
ZSCAN30,0.99043
ZNF24,0.88512
ZNF396,0.94488
INO80C,0.55042
GALNT1,0.043723
C18orf21,0.84997
RPRD1A,0.88914
SLC39A6,0.60948
ELP2,0.75789
MOCOS,0.28063
FHOD3,0.41314
TPGS2,0.51555
KIAA1328,0.29532
CELF4,0.12388
PIK3C3,0.51383
RIT2,0.013291
SYT4,0.98259
SETBP1,0.78652
SLC14A2,0.12731
SLC14A1,0.7792
EPG5,0.0089316
SIGLEC15,0.0222
PSTPIP2,0.094137
ATP5F1A,0.0052733
HAUS1,0.074167
C18orf25,0.14612
RNF165,0.85317
LOXHD1,0.27071
ST8SIA5,0.36155
PIAS2,0.083775
KATNAL2,0.10263
ELOA3P,0.3226
ELOA2,0.14866
HDHD2,0.32425
IER3IP1,0.30975
SKOR2,0.071326
SMAD2,0.2186
ZBTB7C,0.46333
CTIF,0.20523
SMAD7,0.5328
NA,0.97344
DYM,0.80722
C18orf32,0.064883
RPL17-C18orf32,0.10174
RPL17,0.20729
LIPG,0.47947
ACAA2,0.12236
MYO5B,0.2429
CFAP53,0.45302
MBD1,0.26979
CXXC1,0.22371
SKA1,0.39246
MAPK4,0.49995
MRO,0.72626
ME2,0.61471
ELAC1,0.53301
SMAD4,0.2091
MEX3C,0.63922
DCC,0.27483
MBD2,0.17063
POLI,0.33457
STARD6,0.81502
C18orf54,0.43526
DYNAP,0.11546
RAB27B,0.046164
CCDC68,0.34254
TCF4,0.57792
TXNL1,0.47788
WDR7,0.31388
BOD1L2,0.45276
ST8SIA3,0.0011668
ONECUT2,0.10934
FECH,0.56966
NARS1,0.75066
LOC100505549,0.019732
ATP8B1,0.066424
NEDD4L,0.37373
ALPK2,0.6293
LOC101927322,0.11569
MALT1,0.045651
ZNF532,0.1276
SEC11C,0.070109
GRP,0.37534
RAX,0.35596
CPLX4,0.87079
LMAN1,0.90362
CCBE1,0.9935
PMAIP1,0.12746
MC4R,0.65035
CDH20,0.31114
RNF152,0.079666
PIGN,0.23863
RELCH,0.35695
TNFRSF11A,0.029619
ZCCHC2,0.0015251
PHLPP1,0.001035
BCL2,0.38008
KDSR,0.16562
VPS4B,0.13002
SERPINB5,0.71873
SERPINB12,0.5876
SERPINB13,0.77594
SERPINB4,0.53664
SERPINB3,0.26939
SERPINB11,0.5921
SERPINB7,0.16711
SERPINB2,0.24534
SERPINB10,0.33332
HMSD,0.59868
SERPINB8,0.63364
CDH7,0.56868
CDH19,0.77388
DSEL,0.16077
TMX3,0.43617
CCDC102B,0.34709
DOK6,0.2711
CD226,0.011393
RTTN,0.1057
SOCS6,0.69505
GTSCR1,0.35258
CBLN2,0.76886
NETO1,0.36873
LOC100505797,0.35599
FBXO15,0.033487
TIMM21,0.2638
CYB5A,0.50834
C18orf63,0.8436
DIPK1C,0.078042
NA,0.55846
CNDP2,0.47475
CNDP1,0.67182
ZNF407,0.21037
ZADH2,0.99309
TSHZ1,0.0018277
SMIM21,0.39071
LOC105372204,0.31556
ZNF516,0.98688
LOC101927989,0.96769
ZNF516-DT,0.91245
ZNF236,0.63112
MBP,0.40561
GALR1,0.10903
SALL3,0.74633
ATP9B,0.24172
NA,0.35507
NFATC1,0.013981
CTDP1,0.34264
LOC105376875,0.30778
KCNG2,0.12323
SLC66A2,0.0075967
HSBP1L1,0.6572
TXNL4A,0.60983
RBFA,0.73308
ADNP2,0.082874
PARD6G,0.19991
LOC101928344,0.41312
PLPP2,0.21215
NA,0.64692
MIER2,0.033036
THEG,0.40181
C2CD4C,0.089126
SHC2,0.27118
ODF3L2,0.021249
MADCAM1,0.9129
TPGS1,0.94754
CDC34,0.65069
GZMM,0.35147
BSG,0.12734
HCN2,0.48508
POLRMT,0.62781
FGF22,0.0027641
RNF126,0.27691
FSTL3,0.72538
PRSS57,0.82891
PALM,0.40752
MISP,0.23535
PTBP1,0.80839
PLPPR3,0.1679
AZU1,0.056764
PRTN3,0.95736
ELANE,0.73833
CFD,0.94076
MED16,0.35184
R3HDM4,0.74926
KISS1R,0.73218
ARID3A,0.01089
WDR18,0.0040263
GRIN3B,0.00049133
TMEM259,1.7633e-05
CNN2,5.8847e-13
ABCA7,5.0515e-15
ARHGAP45,5.5417e-13
POLR2E,2.1229e-12
GPX4,0.068527
SBNO2,0.0012157
STK11,0.040536
CBARP,0.027272
ATP5F1D,0.11212
MIDN,0.071468
CIRBP,0.93993
FAM174C,0.69173
EFNA2,0.098403
PWWP3A,0.54745
NDUFS7,0.11059
GAMT,0.013874
DAZAP1,0.49909
RPS15,0.87716
APC2,0.16261
C19orf25,0.0020164
PCSK4,0.75565
REEP6,0.86929
ADAMTSL5,0.40038
PLK5,0.1909
MEX3D,0.1572
MBD3,0.4617
UQCR11,0.035805
TCF3,0.4553
ONECUT3,0.56491
ATP8B3,3.1607e-05
REXO1,5e-09
KLF16,2.3374e-07
ABHD17A,0.00072661
ADAT3,0.011006
SCAMP4,0.0012109
CSNK1G2,0.014729
BTBD2,0.092773
MKNK2,0.075731
MOB3A,0.23217
IZUMO4,0.019105
AP3D1,0.13351
DOT1L,0.062033
PLEKHJ1,0.035821
SF3A2,0.02233
AMH,0.16528
JSRP1,0.014463
OAZ1,0.059288
PEAK3,0.065342
LINGO3,0.39097
LSM7,0.10577
SPPL2B,0.0046225
TMPRSS9,0.7954
TIMM13,0.86155
LMNB2,0.77706
GADD45B,0.41633
NA,0.55308
GNG7,0.81573
DIRAS1,0.28466
SLC39A3,0.42606
SGTA,0.52267
THOP1,0.71588
ZNF554,0.41043
ZNF555,0.36396
ZNF556,0.13596
ZNF57,0.59518
LOC101928631,0.66908
ZNF77,0.71337
TLE6,0.56213
TLE2,0.50729
TLE5,0.55101
GNA11,0.056902
GNA15,0.84602
S1PR4,0.48471
NCLN,0.38175
CELF5,0.44403
NFIC,0.21935
SMIM24,0.19083
DOHH,0.85927
FZR1,0.59768
MFSD12,0.74817
C19orf71,0.51322
HMG20B,0.013615
GIPC3,0.27519
TBXA2R,0.063127
CACTIN,0.68923
PIP5K1C,0.29997
TJP3,0.54309
APBA3,0.77518
MRPL54,0.6748
RAX2,0.28139
MATK,0.11923
ZFR2,0.71383
ATCAY,0.51869
NMRK2,0.42406
DAPK3,0.27948
EEF2,0.21733
PIAS4,0.19329
ZBTB7A,0.93773
MAP2K2,0.68534
CREB3L3,0.62848
SIRT6,0.69863
ANKRD24,0.94692
EBI3,0.35444
YJU2,0.28582
SHD,0.30095
TMIGD2,0.38222
FSD1,0.40955
STAP2,0.7864
MPND,0.23155
SH3GL1,0.10631
CHAF1A,0.10151
UBXN6,0.088479
HDGFL2,0.38303
PLIN4,0.46493
PLIN5,0.39396
LRG1,0.034903
SEMA6B,0.8528
TNFAIP8L1,0.35297
MYDGF,0.44559
DPP9,0.805
DPP9-AS1,0.73165
FEM1A,0.23012
TICAM1,0.080491
PLIN3,0.38808
ARRDC5,0.95507
UHRF1,0.51595
KDM4B,0.38722
PTPRS,0.34189
ZNRF4,0.74828
SAFB2,0.67644
SAFB,0.39512
MICOS13,0.24561
HSD11B1L,0.83338
RPL36,0.36547
LONP1,0.75686
CATSPERD,0.13209
PRR22,0.0065633
DUS3L,0.0077641
NRTN,0.0012545
FUT6,0.00015865
FUT3,0.022032
FUT5,0.43785
NDUFA11,0.010236
VMAC,0.00029506
CAPS,0.50202
RANBP3,0.11914
RFX2,0.063106
ACSBG2,0.80928
MLLT1,0.072705
ACER1,0.43507
CLPP,0.33574
ALKBH7,0.85326
PSPN,0.59587
GTF2F1,0.80328
LOC390877,0.65904
KHSRP,0.70215
SLC25A41,0.6574
SLC25A23,0.62542
CRB3,0.61768
DENND1C,0.36914
TUBB4A,0.14639
TNFSF9,0.065844
CD70,0.4191
TNFSF14,0.23969
C3,0.67044
GPR108,0.76038
TRIP10,0.69056
SH2D3A,0.44346
VAV1,0.5355
ADGRE1,0.55514
MBD3L3,0.20513
ZNF557,0.246
INSR,0.013549
ARHGEF18,0.19618
PEX11G,0.03412
TEX45,0.15083
ZNF358,0.29946
MCOLN1,0.39764
PNPLA6,0.16328
CAMSAP3,0.031089
XAB2,0.018537
PET100,0.020624
PCP2,0.020792
STXBP2,0.022603
RETN,0.035959
MCEMP1,0.76784
TRAPPC5,0.72816
FCER2,0.77485
CLEC4G,0.03903
CD209,0.0050937
CLEC4M,0.37872
EVI5L,0.96788
PRR36,0.89327
LRRC8E,0.75101
MAP2K7,0.79713
TGFBR3L,0.8939
SNAPC2,0.12728
CTXN1,0.82242
TIMM44,0.69172
ELAVL1,0.59108
CCL25,0.66496
FBN3,0.62259
CERS4,0.015942
CD320,0.5482
NDUFA7,0.68121
RPS28,0.70654
KANK3,0.54965
ANGPTL4,0.74573
RAB11B,0.92515
MARCHF2,0.4838
HNRNPM,0.086336
PRAM1,0.29219
ZNF414,0.35483
MYO1F,0.11005
ADAMTS10,0.17213
NFILZ,0.80332
ACTL9,0.40244
OR2Z1,0.79507
ZNF558,0.83352
MBD3L1,0.89304
MUC16,0.31954
OR1M1,0.14519
OR7G2,0.95227
OR7G1,0.76603
OR7G3,0.87597
ZNF317,0.87865
OR7D2,0.70338
OR7D4,0.75437
OR7E24,0.8096
ZNF699,0.74415
ZNF559,0.8771
ZNF559-ZNF177,0.87734
ZNF177,0.83239
NA,0.88327
ZNF266,0.7145
LOC105372269,0.58428
ZNF560,0.74998
ZNF426,0.43694
ZNF121,0.94608
ZNF561,0.97532
ZNF562,0.9736
ZNF812P,0.95234
ZNF846,0.83706
LOC100505555,0.85098
FBXL12,0.78423
UBL5,0.50397
PIN1,0.8409
OLFM2,0.87913
COL5A3,0.47764
RDH8,0.54618
NA,0.54097
SHFL,0.57118
ANGPTL6,0.55997
PPAN,0.29356
PPAN-P2RY11,0.21554
P2RY11,0.19088
EIF3G,0.62589
DNMT1,0.41645
S1PR2,0.32246
MRPL4,0.3054
ICAM1,0.41283
ICAM4,0.050155
ICAM5,0.5527
ZGLP1,0.28532
FDX2,0.43139
RAVER1,0.25544
ICAM3,0.0015029
TYK2,0.16106
CDC37,0.14289
PDE4A,0.17311
KEAP1,0.15744
S1PR5,0.89414
ATG4D,0.074339
KRI1,0.18847
CDKN2D,0.97852
AP1M2,0.23336
SLC44A2,0.023757
ILF3,0.10298
QTRT1,0.038634
DNM2,0.12939
TMED1,0.53896
C19orf38,0.10341
CARM1,0.081395
YIPF2,0.16151
TIMM29,0.23726
SMARCA4,0.10581
LDLR,0.08383
SPC24,0.25734
KANK2,0.51184
DOCK6,0.36012
ANGPTL8,0.21442
TSPAN16,0.19104
RAB3D,0.88225
TMEM205,0.69006
CCDC159,0.47069
PLPPR2,0.70747
SWSAP1,0.030255
EPOR,0.16068
RGL3,0.30369
CCDC151,0.51219
PRKCSH,0.30675
ELAVL3,0.1792
ZNF653,0.67742
ECSIT,0.44688
CNN1,0.59035
ELOF1,0.59296
ACP5,0.65411
ZNF627,0.71752
ZNF823,0.026689
ZNF441,0.077675
ZNF491,0.14908
ZNF440,0.38542
ZNF439,0.011397
ZNF69,0.0063553
ZNF700,0.32295
ZNF763,0.51126
ZNF433,0.3945
ZNF878,0.15024
ZNF844,0.91155
ZNF20,0.36975
ZNF625,0.175
ZNF136,0.10812
NA,0.41383
ZNF44,0.55096
ZNF563,0.37327
ZNF442,0.50736
NA,0.0015971
ZNF799,0.048133
ZNF443,0.45642
ZNF709,0.66858
ZNF564,0.28312
ZNF490,0.41875
ZNF791,0.66186
MAN2B1,0.44399
WDR83,0.12813
WDR83OS,0.58328
DHPS,0.27643
GNG14,0.42657
FBXW9,0.3814
TNPO2,0.29935
TRIR,0.75108
GET3,0.31317
BEST2,0.064677
HOOK2,0.2151
JUNB,0.8035
PRDX2,0.07689
RNASEH2A,0.068315
RTBDN,0.80364
MAST1,0.34765
DNASE2,0.062993
KLF1,0.86922
GCDH,0.26121
SYCE2,0.094968
FARSA,0.13625
CALR,0.87943
RAD23A,0.77284
GADD45GIP1,0.02155
DAND5,0.33392
NFIX,0.0051136
LYL1,0.024337
TRMT1,0.45249
NACC1,0.78194
STX10,0.83059
IER2,0.84493
CACNA1A,0.82501
CCDC130,0.22989
MRI1,0.96208
C19orf53,0.55525
ZSWIM4,0.85227
NANOS3,0.29107
BRME1,0.18582
CC2D1A,0.057483
PODNL1,0.67311
DCAF15,0.6478
RFX1,0.3882
NA,0.3833
RLN3,0.78394
IL27RA,0.71892
PALM3,0.74816
MISP3,0.17951
C19orf67,0.91332
SAMD1,0.32288
PRKACA,0.37239
ASF1B,0.41708
ADGRL1,0.16085
ADGRE5,0.14341
DDX39A,0.55975
PKN1,0.21635
PTGER1,0.27937
GIPC1,0.13753
DNAJB1,0.36881
TECR,0.58764
NDUFB7,0.28568
CLEC17A,0.10514
ADGRE3,0.90737
ZNF333,0.39984
ADGRE2,0.018062
OR7C1,0.064519
OR7A5,0.27551
OR7A10,0.60032
OR7A17,0.10744
OR7C2,0.84465
SLC1A6,0.63635
CCDC105,0.36027
CASP14,0.88381
OR1I1,0.14665
SYDE1,0.6669
ILVBL,0.89425
NOTCH3,0.2923
EPHX3,0.10778
BRD4,0.089971
AKAP8,0.98112
AKAP8L,0.80031
WIZ,0.72994
RASAL3,0.18112
PGLYRP2,0.93375
CYP4F22,0.75214
CYP4F8,0.09462
CYP4F3,0.2679
CYP4F12,0.95877
OR10H2,0.95177
OR10H3,0.18772
OR10H5,0.39744
OR10H1,0.71996
CLEC4O,0.79156
LOC105369202,0.90958
CYP4F2,0.31906
CYP4F11,0.3153
OR10H4,0.24501
TPM4,0.5067
RAB8A,0.28162
HSH2D,0.10323
CIB3,0.52327
FAM32A,0.48202
AP1M1,0.90561
KLF2,0.4308
EPS15L1,0.35905
CALR3,0.33769
C19orf44,0.48844
CHERP,0.53176
SLC35E1,0.1
MED26,0.30562
SMIM7,0.68451
TMEM38A,0.63631
NWD1,0.49483
SIN3B,0.1663
F2RL3,0.0029693
CPAMD8,0.76814
HAUS8,0.27749
MYO9B,0.61088
USE1,0.2335
OCEL1,0.59816
NR2F6,0.71626
USHBP1,0.56679
BABAM1,0.54076
ANKLE1,0.54854
ABHD8,0.28885
MRPL34,0.3017
DDA1,0.19108
ANO8,0.21735
GTPBP3,0.18985
PLVAP,0.35886
NA,0.33037
BST2,0.27859
MVB12A,0.014896
TMEM221,0.55903
NXNL1,0.22294
SLC27A1,0.13903
PGLS,0.53916
NIBAN3,0.19196
COLGALT1,0.12067
UNC13A,0.29444
MAP1S,0.023733
FCHO1,0.0014506
B3GNT3,0.58611
INSL3,0.30895
JAK3,0.65671
RPL18A,0.19002
SLC5A5,0.76232
CCDC124,0.35407
KCNN1,0.62113
ARRDC2,0.13231
IL12RB1,0.89563
MAST3,0.10349
PIK3R2,0.045633
IFI30,0.20996
MPV17L2,0.80858
RAB3A,0.96683
PDE4C,0.68882
IQCN,0.75899
JUND,0.72797
LSM4,0.47747
PGPEP1,0.2435
GDF15,0.024365
LRRC25,0.10387
SSBP4,0.28629
ISYNA1,0.037552
ELL,0.1263
FKBP8,0.044037
KXD1,0.37168
UBA52,0.31428
REX1BD,0.59679
CRLF1,0.9074
TMEM59L,0.59015
KLHL26,0.065983
CRTC1,0.29139
COMP,0.24744
UPF1,0.31466
GDF1,0.17775
CERS1,0.17775
COPE,0.066249
DDX49,0.16751
HOMER3,0.74525
SUGP2,0.40495
ARMC6,0.29707
SLC25A42,0.24261
TMEM161A,0.022862
MEF2B,0.003235
BORCS8-MEF2B,0.0016352
BORCS8,0.002326
RFXANK,0.20229
NR2C2AP,0.02568
NCAN,0.61107
HAPLN4,0.094668
TM6SF2,0.014373
SUGP1,0.044507
MAU2,0.06118
GATAD2A,0.05164
TSSK6,0.12837
NDUFA13,0.20494
YJEFN3,0.26015
CILP2,0.16868
PBX4,0.22198
LPAR2,0.40431
GMIP,0.41919
ATP13A1,0.27775
ZNF101,0.01791
ZNF14,0.22111
ZNF506,0.5926
ZNF253,0.15548
ZNF93,0.11028
ZNF682,0.27992
ZNF90,0.85681
ZNF486,0.87289
LOC102724427,0.55602
ERVS71-1,0.90017
ZNF737,0.40543
ZNF626,0.60061
ZNF85,0.28217
ZNF430,0.80161
ZNF714,0.82899
ZNF431,0.12447
ZNF708,0.25404
ZNF493,0.35828
ZNF429,0.67369
LOC400682,0.79053
ZNF100,0.63351
ZNF43,0.40436
ZNF208,0.47024
ZNF257,0.43237
ZNF676,0.051065
ZNF729,0.28198
ZNF98,0.10909
LOC105376917,0.08199
ZNF492,0.56423
ZNF99,0.71735
ZNF728,0.35909
ZNF730,0.10021
ZNF91,0.80507
ZNF675,0.4052
ZNF681,0.36696
NA,0.71447
ZNF726,0.32994
ZNF254,0.27928
ERVK-19,0.556
