SYMBOL,P
PEAK1,0.68592
HMG20A,0.64142
LINGO1,0.096126
COMMD4P1,0.90664
TBC1D2B,0.39199
SH2D7,0.1323
CIB2,0.16376
IDH3A,0.32963
ACSBG1,0.39563
DNAJA4,0.20105
WDR61,0.11441
CRABP1,0.090748
IREB2,0.33719
HYKK,0.1783
PSMA4,0.18121
CHRNA5,0.32266
CHRNA3,0.45142
CHRNB4,0.65218
ADAMTS7,0.57594
MORF4L1,0.55674
CTSH,0.16162
RASGRF1,0.049237
ANKRD34C,0.64176
TMED3,0.77388
MINAR1,0.7771
MTHFS,0.97584
ST20-MTHFS,0.98528
ST20,0.97611
BCL2A1,0.75446
ZFAND6,0.93385
FAH,0.56007
ARNT2,0.61944
ABHD17C,0.96788
CEMIP,0.10952
MESD,0.00056655
TLNRD1,0.0001642
CFAP161,0.0052769
IL16,0.13183
STARD5,0.59473
TMC3,0.65417
MEX3B,0.6605
EFL1,0.00013982
SAXO2,0.0003966
GOLGA6L10,0.7934
GOLGA6L9,0.5855
RPS17,0.21137
GOLGA6L19,0.048126
CPEB1,0.089513
AP3B2,0.08753
FSD2,0.012667
WHAMM,0.0052809
HOMER2,0.026325
RAMAC,0.023834
C15orf40,0.0029043
BTBD1,0.00039892
TM6SF1,0.007622
HDGFL3,0.020931
BNC1,0.013795
SH3GL3,0.84955
ADAMTSL3,0.85533
UBE2Q2L,0.38994
GOLGA6L4,0.67331
ZSCAN2,0.91387
WDR73,0.72129
NMB,0.62069
SEC11A,0.73815
ZNF592,0.76336
ALPK3,0.89764
SLC28A1,0.23211
PDE8A,0.1217
LOC101929479,0.19677
GOLGA6L3,0.16
AKAP13,0.19002
KLHL25,0.042352
AGBL1,0.25364
NTRK3,0.13639
MRPL46,0.99337
MRPS11,0.97327
DET1,0.8871
AEN,0.75856
ISG20,0.42808
ACAN,0.40521
HAPLN3,0.57284
MFGE8,0.77834
ABHD2,0.2036
RLBP1,0.08841
FANCI,0.57505
POLG,0.77556
RHCG,0.89186
TICRR,0.047235
KIF7,0.10591
PLIN1,0.35235
PEX11A,0.53422
WDR93,0.47133
MESP1,0.22842
MESP2,0.25145
ANPEP,0.30557
AP3S2,0.37834
ARPIN-AP3S2,0.38815
ARPIN,0.38739
ZNF710,0.87153
IDH2,0.36689
SEMA4B,0.68141
CIB1,0.69629
GDPGP1,0.68684
NGRN,0.71973
ZNF774,0.93137
IQGAP1,0.68148
CRTC3,0.22892
BLM,0.75244
FURIN,0.20403
FES,0.15782
MAN2A2,0.1863
UNC45A,0.14171
HDDC3,0.15104
RCCD1,0.14712
PRC1,0.18579
VPS33B,0.39254
SV2B,0.714
SLCO3A1,0.039322
ST8SIA2,0.81878
C15orf32,0.76604
FAM174B,0.016841
CHD2,0.47209
RGMA,0.8912
MCTP2,0.58399
NR2F2,0.089675
SPATA8,0.060472
ARRDC4,0.53629
FAM169B,0.59794
IGF1R,0.30328
PGPEP1L,0.46552
SYNM,0.15546
TTC23,0.10365
LRRC28,0.35018
MEF2A,0.055348
LYSMD4,0.072541
ADAMTS17,0.81814
CERS3,0.87969
LINS1,0.13318
ASB7,0.42986
ALDH1A3,0.2049
LOC101927751,0.16374
LRRK1,0.31408
CHSY1,0.83455
SELENOS,0.47003
SNRPA1,0.47076
PCSK6,0.49348
TM2D3,0.69146
TARS3,0.95749
LOC100128108,0.88209
NA,0.84822
OR4F6,0.68539
OR4F15,0.73644
OR4F4,0.6622
POLR3K,0.017248
SNRNP25,0.016382
RHBDF1,0.013753
MPG,0.056547
NPRL3,0.029705
HBZ,0.0084777
HBM,0.03446
HBA2,0.039008
HBA1,0.041854
HBQ1,0.040175
LUC7L,0.15858
FAM234A,0.24067
RGS11,0.29273
ARHGDIG,0.31709
PDIA2,0.32785
AXIN1,0.082071
MRPL28,0.020291
PGAP6,0.0066983
NME4,0.014162
DECR2,0.031149
RAB11FIP3,0.10709
CAPN15,0.14857
PRR35,0.044075
NHLRC4,0.047608
PIGQ,0.062756
RAB40C,0.036101
WFIKKN1,0.0071729
METTL26,0.0038934
MCRIP2,0.00064893
WDR90,0.0004299
RHOT2,0.00037028
RHBDL1,0.00040946
STUB1,0.00045769
JMJD8,0.00046661
WDR24,0.00070103
FBXL16,0.0035552
METRN,0.011607
ANTKMT,0.02488
CCDC78,0.026798
HAGHL,0.034173
CIAO3,0.035338
MSLN,0.1279
RPUSD1,0.097239
CHTF18,0.11926
GNG13,0.12559
PRR25,0.32534
LMF1,0.081334
SOX8,0.15315
SSTR5,0.99047
C1QTNF8,0.93335
CACNA1H,0.91668
TPSG1,0.5944
TPSB2,0.62838
TPSAB1,0.57063
TPSD1,0.4605
UBE2I,0.42944
BAIAP3,0.39572
TSR3,0.46995
GNPTG,0.61452
UNKL,0.82389
C16orf91,0.93935
CCDC154,0.84483
CLCN7,0.84566
PTX4,0.66758
TELO2,0.65525
IFT140,0.64067
TMEM204,0.70189
CRAMP1,0.54808
JPT2,0.56354
MAPK8IP3,0.058426
NME3,0.083812
MRPS34,0.093114
EME2,0.13269
SPSB3,0.13551
NUBP2,0.17611
IGFALS,0.16424
HAGH,0.070394
FAHD1,0.08359
MEIOB,0.09025
HS3ST6,0.35934
MSRB1,0.75403
RPL3L,0.72205
NDUFB10,0.60146
RPS2,0.62648
RNF151,0.64794
TBL3,0.67437
NOXO1,0.68665
GFER,0.63023
SYNGR3,0.60563
ZNF598,0.69982
NPW,0.66181
SLC9A3R2,0.54398
NTHL1,0.33346
TSC2,0.43589
PKD1,0.51853
RAB26,0.65536
TRAF7,0.80142
CASKIN1,0.92489
MLST8,0.96756
BRICD5,0.98407
PGP,0.98175
E4F1,0.9454
DNASE1L2,0.87208
ECI1,0.8465
RNPS1,0.61455
ABCA3,0.41027
CCNF,0.18746
TEDC2,0.17673
NTN3,0.05437
TBC1D24,0.068372
ATP6V0C,0.41093
AMDHD2,0.23353
CEMP1,0.15775
PDPK1,0.19223
KCTD5,0.35971
PRSS27,0.11328
SRRM2,0.74637
ELOB,0.76077
PRSS33,0.74756
PRSS41,0.53531
PRSS21,0.098444
ZG16B,0.10455
PRSS22,0.37325
FLYWCH2,0.63167
FLYWCH1,0.57064
KREMEN2,0.35569
PKMYT1,0.36919
PAQR4,0.43118
CLDN9,0.47722
CLDN6,0.45442
TNFRSF12A,0.46593
HCFC1R1,0.44211
THOC6,0.50303
BICDL2,0.37775
MMP25,0.057905
IL32,0.040182
ZSCAN10,0.039796
ZNF205,0.19328
ZNF213,0.57973
CASP16P,0.71143
OR1F1,0.4217
ZNF200,0.9609
MEFV,0.95285
ZNF263,0.88829
TIGD7,0.7988
ZNF75A,0.83279
OR2C1,0.93699
MTRNR2L4,0.86062
ZSCAN32,0.78046
ZNF174,0.60728
ZNF597,0.36941
NAA60,0.25716
C16orf90,0.29439
CLUAP1,0.29373
NLRC3,0.17215
SLX4,0.11179
DNASE1,0.206
TRAP1,0.29978
CREBBP,0.33
ADCY9,0.093657
SRL,0.55279
TFAP4,0.65731
GLIS2,0.38878
PAM16,0.45867
CORO7-PAM16,0.65331
CORO7,0.65281
VASN,0.54291
DNAJA3,0.95489
NMRAL1,0.72679
HMOX2,0.72481
CDIP1,0.68474
C16orf96,0.6805
UBALD1,0.29071
MGRN1,0.40279
NUDT16L1,0.68443
ANKS3,0.66267
C16orf71,0.68467
ZNF500,0.45362
SEPTIN12,0.34935
SMIM22,0.29292
ROGDI,0.29429
GLYR1,0.322
UBN1,0.060152
PPL,0.008616
SEC14L5,0.19937
NAGPA,0.79255
C16orf89,0.45225
ALG1,0.31809
EEF2KMT,0.34098
RBFOX1,0.13365
TMEM114,0.04169
METTL22,0.33261
ABAT,0.61811
TMEM186,0.85193
PMM2,0.74828
CARHSP1,0.63302
USP7,0.43059
C16orf72,0.68334
GRIN2A,0.064142
ATF7IP2,0.67831
EMP2,0.25213
TEKT5,0.28939
NUBP1,0.13414
TVP23A,0.073134
CIITA,0.99126
DEXI,0.66536
CLEC16A,0.42028
SOCS1,0.0076062
TNP2,0.0026035
PRM3,0.0024643
PRM2,0.0032469
PRM1,0.003286
RMI2,0.027877
LOC400499,0.62172
LITAF,0.8082
SNN,0.48408
TXNDC11,0.4206
ZC3H7A,0.2065
RSL1D1,0.20152
GSPT1,0.1775
TNFRSF17,0.46771
SNX29,0.0089874
NA,0.0069744
CPPED1,0.80296
SHISA9,0.42249
ERCC4,0.28911
MRTFB,0.5703
PARN,0.84007
BFAR,0.62965
PLA2G10,0.53012
LOC100652777,0.60223
NPIPA2,0.69486
NOMO1,0.98335
LOC101927469,0.98615
NPIPA1,0.87564
PDXDC1,0.952
NTAN1,0.85759
RRN3,0.85701
NPIPA5,0.91813
MPV17L,0.95967
BMERB1,0.94033
MARF1,0.52691
NDE1,0.61609
MYH11,0.63491
CEP20,0.26169
ABCC1,0.92879
ABCC6,0.28773
NOMO3,0.56888
NPIPA7,0.54018
XYLT1,0.19888
NPIPA8,0.44546
NOMO2,0.25523
RPS15A,0.52018
ARL6IP1,0.56395
SMG1,0.6603
TMC7,0.72359
COQ7,0.97126
ITPRIPL2,0.4392
SYT17,0.33471
CLEC19A,0.95912
TMC5,0.025182
GDE1,0.16191
CCP110,0.14636
VPS35L,0.078249
KNOP1,0.77791
IQCK,0.39554
GPRC5B,0.087252
GPR139,0.89843
GP2,0.8222
UMOD,0.60901
PDILT,0.15101
ACSM5,0.011909
ACSM2A,0.029758
ACSM2B,0.16032
ACSM1,0.08929
THUMPD1,0.19632
ACSM3,0.21118
ERI2,0.19223
REXO5,0.13286
DCUN1D3,0.12429
LYRM1,0.13733
DNAH3,0.33758
TMEM159,0.36934
ZP2,0.10298
ANKS4B,0.052626
CRYM,0.03204
NPIPB3,0.093918
METTL9,0.1202
IGSF6,0.076197
OTOA,0.12447
NPIPB4,0.67163
UQCRC2,0.027242
PDZD9,0.037983
MOSMO,0.046119
VWA3A,0.14937
EEF2K,0.22648
POLR3E,0.83033
CDR2,0.80168
NPIPB5,0.18506
HS3ST2,0.48618
USP31,0.19277
SCNN1G,0.043215
SCNN1B,0.26595
COG7,0.32974
GGA2,0.45937
EARS2,0.42456
UBFD1,0.43458
NDUFAB1,0.7104
PALB2,0.72499
DCTN5,0.4063
PLK1,0.2932
ERN2,0.15727
CHP2,0.26171
PRKCB,0.052091
CACNG3,0.7003
RBBP6,0.41342
TNRC6A,0.68975
SLC5A11,0.25942
ARHGAP17,0.46615
LCMT1,0.64847
AQP8,0.85005
ZKSCAN2,0.89561
HS3ST4,0.63201
C16orf82,0.62125
KDM8,0.41368
NSMCE1,0.2039
IL4R,0.83063
IL21R,0.54003
GTF3C1,0.2873
KATNIP,0.47624
GSG1L,0.86487
XPO6,0.61194
SBK1,0.94591
NPIPB6,0.922
EIF3CL,0.87374
CLN3,0.77296
APOBR,0.77601
IL27,0.70667
NUPR1,0.48293
SGF29,0.5388
SULT1A2,0.61044
SULT1A1,0.68891
NPIPB8,0.79062
EIF3C,0.99847
NPIPB9,0.99331
ATXN2L,0.91424
TUFM,0.80413
SH2B1,0.79691
ATP2A1,0.66806
RABEP2,0.52035
CD19,0.47301
NFATC2IP,0.4812
SPNS1,0.80015
LAT,0.83221
NPIPB11,0.8242
BOLA2,0.66712
SLX1B,0.66931
SULT1A4,0.39879
SPN,0.74598
QPRT,0.996
C16orf54,0.74113
ZG16,0.4141
KIF22,0.39262
MAZ,0.25452
PRRT2,0.40325
PAGR1,0.58471
MVP,0.66076
CDIPT,0.7775
SEZ6L2,0.8777
ASPHD1,0.91482
KCTD13,0.88015
TMEM219,0.22255
TAOK2,0.24698
HIRIP3,0.24761
INO80E,0.20793
DOC2A,0.14151
C16orf92,0.080972
TLCD3B,0.072878
ALDOA,0.055487
PPP4C,0.050724
TBX6,0.051181
YPEL3,0.047311
GDPD3,0.079459
MAPK3,0.081099
CORO1A,0.10615
BOLA2B,0.12385
SLX1A,0.15979
SULT1A3,0.16534
CD2BP2,0.017573
TBC1D10B,0.025166
MYLPF,0.047103
SEPTIN1,0.045703
ZNF48,0.05034
ZNF771,0.073196
DCTPP1,0.041184
SEPHS2,0.022239
ITGAL,0.024002
ZNF768,0.33065
ZNF747,0.4242
ZNF764,0.48166
ZNF688,0.266
ZNF785,0.21044
ZNF689,0.29658
PRR14,0.1764
FBRS,0.29111
LOC730183,0.23011
SRCAP,0.35206
TMEM265,0.52628
PHKG2,0.19207
CCDC189,0.17813
RNF40,0.16688
ZNF629,0.1279
BCL7C,0.30374
CTF1,0.61789
FBXL19,0.74729
ORAI3,0.75722
SETD1A,0.7168
HSD3B7,0.77078
STX1B,0.76201
STX4,0.76195
ZNF668,0.67728
ZNF646,0.79731
PRSS53,0.75093
VKORC1,0.68316
BCKDK,0.56211
KAT8,0.51208
PRSS8,0.4984
PRSS36,0.46518
FUS,0.46636
PYCARD,0.55457
TRIM72,0.83975
PYDC1,0.79362
ITGAM,0.7716
ITGAX,0.37974
ITGAD,0.033855
COX6A2,0.091788
ZNF843,0.045162
ARMC5,0.049603
TGFB1I1,0.050714
SLC5A2,0.094195
RUSF1,0.47334
AHSP,0.83497
ZNF720,0.16643
ZNF267,0.3103
TP53TG3D,0.99202
LOC100507221,0.97571
TP53TG3,0.6362
NA,0.99847
SHCBP1,0.85226
VPS35,0.74875
ORC6,0.74663
MYLK3,0.5496
C16orf87,0.29539
GPT2,0.60494
DNAJA2,0.88852
NETO2,0.46095
ITFG1,0.61137
PHKB,0.40315
ABCC12,0.48608
ABCC11,0.34908
LONP2,0.24728
SIAH1,0.19826
N4BP1,0.75782
CBLN1,0.40804
C16orf78,0.55953
ZNF423,0.94266
CNEP1R1,0.58258
HEATR3,0.63307
NA,0.59674
TENT4B,0.39851
ADCY7,0.91147
BRD7,0.8837
NKD1,0.060071
SNX20,0.11852
NOD2,0.010323
CYLD,0.017865
SALL1,0.9493
C16orf97,0.93639
TOX3,0.76582
CHD9,0.88276
LOC643802,0.8431
RBL2,0.96141
AKTIP,0.9479
RPGRIP1L,0.1831
FTO,0.30378
IRX3,0.2174
IRX5,0.32527
IRX6,0.21997
MMP2,0.81746
LPCAT2,0.76199
CAPNS2,0.87211
SLC6A2,0.29156
CES1,0.79191
CES5A,0.88528
GNAO1,0.85595
AMFR,0.20579
NUDT21,0.14371
OGFOD1,0.12799
BBS2,0.21128
MT4,0.17982
MT3,0.42789
MT2A,0.79716
MT1E,0.96587
MT1M,0.87218
MT1A,0.81651
MT1B,0.7426
MT1F,0.67448
MT1G,0.58234
MT1H,0.57975
MT1X,0.57166
NUP93,0.2722
SLC12A3,0.64247
HERPUD1,0.55512
CETP,0.63951
NLRC5,0.59824
CPNE2,0.095697
PSME3IP1,0.025589
RSPRY1,0.065069
ARL2BP,0.038225
PLLP,0.044286
CCL22,0.080001
CX3CL1,0.067097
CCL17,0.055114
CIAPIN1,0.026232
COQ9,0.026471
POLR2C,0.027801
DOK4,0.055978
CCDC102A,0.22769
ADGRG5,0.42617
ADGRG1,0.61114
ADGRG3,0.42798
DRC7,0.65239
KATNB1,0.9834
KIFC3,0.69768
LOC388282,0.28396
CNGB1,0.74181
TEPP,0.95959
ZNF319,0.91209
USB1,0.88735
MMP15,0.87764
CFAP20,0.64648
CSNK2A2,0.29964
CCDC113,0.3412
PRSS54,0.95778
GINS3,0.61384
NDRG4,0.30025
SETD6,0.417
CNOT1,0.31076
SLC38A7,0.24368
GOT2,0.48021
NPAP1L,0.45316
CDH8,0.095666
CDH11,0.39027
CDH5,0.3568
BEAN1,0.29066
TK2,0.23812
CKLF,0.55211
CKLF-CMTM1,0.60202
CMTM1,0.74523
CMTM2,0.74723
CMTM3,0.42722
CMTM4,0.36712
DYNC1LI2,0.87413
TERB1,0.87052
NAE1,0.85851
CA7,0.89678
PDP2,0.74871
CDH16,0.82576
RRAD,0.93522
CIAO2B,0.90375
CES2,0.78657
CES3,0.51498
CES4A,0.728
CBFB,0.78744
C16orf70,0.75427
B3GNT9,0.74712
TRADD,0.77368
FBXL8,0.67843
HSF4,0.78293
NOL3,0.7798
KIAA0895L,0.8265
EXOC3L1,0.86256
E2F4,0.84068
ELMO3,0.83847
LRRC29,0.81701
TMEM208,0.76254
FHOD1,0.76892
SLC9A5,0.67389
PLEKHG4,0.58509
KCTD19,0.66426
LRRC36,0.72912
TPPP3,0.55802
ZDHHC1,0.51623
HSD11B2,0.44801
ATP6V0D1,0.3261
AGRP,0.23759
RIPOR1,0.1384
CTCF,0.17502
CARMIL2,0.24992
ACD,0.2161
PARD6A,0.21239
ENKD1,0.20965
C16orf86,0.19391
GFOD2,0.20003
RANBP10,0.11827
TSNAXIP1,0.11119
CENPT,0.187
THAP11,0.24769
NUTF2,0.24047
EDC4,0.20023
NRN1L,0.16828
PSKH1,0.15862
CTRL,0.14053
PSMB10,0.16015
LCAT,0.16536
SLC12A4,0.21957
DPEP3,0.32749
DPEP2,0.43027
DDX28,0.34577
DUS2,0.27883
NFATC3,0.33949
ESRP2,0.38406
PLA2G15,0.58171
SLC7A6,0.794
SLC7A6OS,0.93093
PRMT7,0.72903
SMPD3,0.15218
ZFP90,0.37163
CDH3,0.36094
CDH1,0.30665
TANGO6,0.26494
HAS3,0.10277
CHTF8,0.04535
UTP4,0.091337
SNTB2,0.30321
VPS4A,0.16029
PDF,0.12147
COG8,0.14161
NIP7,0.11271
TMED6,0.15559
TERF2,0.41252
CYB5B,0.82776
NFAT5,0.5595
NQO1,0.51379
NOB1,0.41151
WWP2,0.058987
CLEC18A,0.070557
PDPR,0.1891
CLEC18C,0.11408
EXOSC6,0.45425
AARS1,0.29968
DDX19B,0.24537
DDX19A,0.35625
ST3GAL2,0.30585
FCSK,0.35829
COG4,0.34372
SF3B3,0.26861
IL34,0.69625
MTSS2,0.58539
VAC14,0.59866
HYDIN,0.61728
CMTR2,0.91741
CALB2,0.29578
ZNF23,0.36777
ZNF19,0.58953
CHST4,0.67416
TAT,0.51704
MARVELD3,0.59916
PHLPP2,0.42585
AP1G1,0.37448
ATXN1L,0.30394
ZNF821,0.33418
IST1,0.39253
PKD1L3,0.44766
DHODH,0.4668
HP,0.55639
HPR,0.66131
TXNL4B,0.71363
DHX38,0.76561
PMFBP1,0.66616
ZFHX3,0.2893
NA,0.8554
NA,0.51629
PSMD7,0.3478
NPIPB15,0.41584
CLEC18B,0.21758
GLG1,0.25836
RFWD3,0.39137
MLKL,0.27618
FA2H,0.072878
WDR59,0.30602
ZNRF1,0.52993
LDHD,0.31181
ZFP1,0.73947
CTRB2,0.074492
CTRB1,0.041133
BCAR1,0.048012
CFDP1,0.17634
TMEM170A,0.20366
CHST6,0.36233
CHST5,0.2348
TMEM231,0.22668
GABARAPL2,0.30967
ADAT1,0.36127
KARS1,0.25709
TERF2IP,0.20297
CNTNAP4,0.036764
MON1B,0.51089
SYCE1L,0.4853
ADAMTS18,0.88325
NUDT7,0.12648
VAT1L,0.12862
CLEC3A,0.1666
WWOX,0.22176
MAF,0.046021
DYNLRB2,0.2125
CDYL2,0.50056
CMC2,0.097188
CENPN,0.095332
ATMIN,0.51185
C16orf46,0.77241
GCSH,0.77906
PKD1L2,0.16026
BCO1,0.11696
GAN,0.66657
CMIP,0.4726
PLCG2,0.56585
SDR42E1,0.60539
HSD17B2,0.45379
MPHOSPH6,0.28745
CDH13,0.62279
HSBP1,0.42658
MLYCD,0.64788
OSGIN1,0.35975
NECAB2,0.39269
SLC38A8,0.40946
MBTPS1,0.50915
HSDL1,0.7589
DNAAF1,0.62913
TAF1C,0.38658
ADAD2,0.41243
KCNG4,0.81851
WFDC1,0.55864
ATP2C2,0.84996
MEAK7,0.86012
COTL1,0.16743
KLHL36,0.62092
USP10,0.025001
CRISPLD2,0.54893
ZDHHC7,0.0030804
KIAA0513,0.0019057
CIBAR2,0.059274
GSE1,0.053428
GINS2,0.42316
C16orf74,0.26014
EMC8,0.96635
COX4I1,0.93856
IRF8,0.84438
FOXF1,0.68594
MTHFSD,0.35085
FOXC2,0.28049
FOXL1,0.25419
C16orf95,0.26124
FBXO31,0.22092
MAP1LC3B,0.11349
ZCCHC14,0.1423
JPH3,0.20071
KLHDC4,0.10653
SLC7A5,0.91558
CA5A,0.62146
BANP,0.40523
ZNF469,0.81701
ZFPM1,0.50081
ZC3H18,0.15702
IL17C,0.078449
CYBA,0.04623
MVD,0.040213
SNAI3,0.012152
RNF166,0.0097903
CTU2,0.015885
PIEZO1,0.11181
CDT1,0.53283
APRT,0.51181
GALNS,0.55313
TRAPPC2L,0.56091
PABPN1L,0.63993
CBFA2T3,0.92946
LOC100129697,0.96192
ACSF3,0.56167
CDH15,0.68682
SLC22A31,0.92529
ZNF778,0.70777
ANKRD11,0.46119
LOC100287036,0.52193
SPG7,0.37136
RPL13,0.20084
CPNE7,0.15502
DPEP1,0.29687
CHMP1A,0.20057
SPATA33,0.14964
CDK10,0.11349
SPATA2L,0.17714
VPS9D1,0.49071
ZNF276,0.57949
FANCA,0.5834
SPIRE2,0.49645
TCF25,0.72317
MC1R,0.90505
TUBB3,0.94184
DEF8,0.94995
CENPBD1,0.86562
DBNDD1,0.65018
GAS8,0.46427
PRDM7,0.49366
DOC2B,0.13482
RPH3AL,0.58137
LOC100506388,0.92029
C17orf97,0.87613
RFLNB,0.67083
VPS53,0.80408
TLCD3A,0.14118
GEMIN4,0.064918
GLOD4,0.048692
MRM3,0.18645
NXN,0.43434
TIMM22,0.81487
ABR,0.039997
BHLHA9,0.45974
TRARG1,0.2564
YWHAE,0.96008
CRK,0.8605
MYO1C,0.6664
INPP5K,0.30752
PITPNA,0.19758
SLC43A2,0.18649
SCARF1,0.068655
RILP,0.033957
PRPF8,0.02225
TLCD2,0.15682
WDR81,0.91297
SERPINF2,0.93131
SERPINF1,0.87887
SMYD4,0.66047
RPA1,0.62262
RTN4RL1,0.57973
DPH1,0.13307
OVCA2,0.070988
HIC1,0.12738
SMG6,0.3929
SRR,0.58645
TSR1,0.89814
SGSM2,0.37134
MNT,0.10897
METTL16,0.067213
PAFAH1B1,0.46825
CLUH,0.45886
CCDC92B,0.40391
RAP1GAP2,0.12173
OR1D5,0.59368
OR1D2,0.69993
OR1G1,0.52767
OR1A2,0.93488
OR1A1,0.89472
OR3A2,0.64544
OR3A1,0.6125
OR1E1,0.78904
OR3A3,0.40589
OR1E2,0.18011
SPATA22,0.1694
ASPA,0.08842
TRPV3,0.7044
TRPV1,0.58832
SHPK,0.35106
CTNS,0.48345
TAX1BP3,0.78581
EMC6,0.79584
P2RX5,0.72507
ITGAE,0.75351
HASPIN,0.45549
NCBP3,0.35219
CAMKK1,0.10784
P2RX1,0.12593
ATP2A3,0.28315
ZZEF1,0.8225
CYB5D2,0.77524
ANKFY1,0.45477
UBE2G1,0.86087
SPNS3,0.11153
SPNS2,0.57672
MYBBP1A,0.77383
GGT6,0.86007
SMTNL2,0.92433
ALOX15,0.74249
PELP1,0.77003
ARRB2,0.89992
MED11,0.89255
CXCL16,0.87345
ZMYND15,0.83087
TM4SF5,0.53876
VMO1,0.55093
GLTPD2,0.54413
PSMB6,0.48734
PLD2,0.58149
MINK1,0.58218
CHRNE,0.54679
C17orf107,0.53978
GP1BA,0.30203
SLC25A11,0.26616
RNF167,0.3046
PFN1,0.34256
ENO3,0.40816
SPAG7,0.37768
CAMTA2,0.3976
INCA1,0.43259
KIF1C,0.47321
SLC52A1,0.087872
ZFP3,0.021025
ZNF232,0.10359
USP6,0.28686
ZNF594,0.38486
SCIMP,0.70131
RABEP1,0.14672
NUP88,0.30091
RPAIN,0.30824
C1QBP,0.12264
DHX33,0.0030139
DERL2,0.001006
MIS12,0.0035382
LOC728392,0.0059666
NLRP1,0.12424
WSCD1,0.19273
AIPL1,0.042214
PIMREG,0.025573
PITPNM3,0.077714
KIAA0753,0.65309
TXNDC17,0.6639
MED31,0.59822
C17orf100,0.59235
SLC13A5,0.61044
XAF1,0.69218
FBXO39,0.79989
TEKT1,0.73097
ALOX12,0.32054
RNASEK,0.28438
C17orf49,0.29898
BCL6B,0.38624
SLC16A13,0.81304
SLC16A11,0.92245
CLEC10A,0.4248
ASGR2,0.32097
ASGR1,0.46388
DLG4,0.2313
ACADVL,0.13258
DVL2,0.095887
PHF23,0.053711
GABARAP,0.043815
CTDNEP1,0.041907
ELP5,0.049098
CLDN7,0.058064
SLC2A4,0.074538
YBX2,0.088187
EIF5A,0.17077
GPS2,0.32214
NEURL4,0.34304
ACAP1,0.16229
KCTD11,0.13008
TMEM95,0.10404
TNK1,0.21981
PLSCR3,0.15298
TMEM256,0.42413
NLGN2,0.44822
SPEM1,0.53578
SPEM2,0.43295
TMEM102,0.50067
FGF11,0.51044
CHRNB1,0.53591
ZBTB4,0.58831
SLC35G6,0.60126
POLR2A,0.58052
TNFSF12,0.066063
TNFSF12-TNFSF13,0.067598
TNFSF13,0.092398
SENP3,0.092587
EIF4A1,0.18303
CD68,0.17594
MPDU1,0.18062
SOX15,0.17249
FXR2,0.093278
SHBG,0.31833
SAT2,0.31393
ATP1B2,0.60344
TP53,0.48217
WRAP53,0.56272
EFNB3,0.77595
DNAH2,0.29045
KDM6B,0.022894
TMEM88,0.04087
NAA38,0.040205
CYB5D1,0.038532
CHD3,0.12305
KCNAB3,0.4118
TRAPPC1,0.40852
CNTROB,0.31647
GUCY2D,0.23157
ALOX15B,0.058571
ALOX12B,0.035288
ALOXE3,0.10402
HES7,0.15205
PER1,0.032709
VAMP2,0.018988
TMEM107,0.018091
BORCS6,0.028656
AURKB,0.058008
CTC1,0.082997
PFAS,0.024165
SLC25A35,0.0083665
RANGRF,0.0070035
ARHGEF15,0.062986
ODF4,0.63061
KRBA2,0.73418
RPL26,0.83418
RNF222,0.70531
NDEL1,0.0037492
MYH10,0.00045941
CCDC42,0.41727
SPDYE4,0.49251
MFSD6L,0.3216
PIK3R6,0.65075
PIK3R5,0.34275
NTN1,0.13485
STX8,0.33862
CFAP52,0.42406
USP43,0.39398
DHRS7C,0.18097
GLP2R,0.19731
RCVRN,0.43795
GAS7,0.12037
MYH13,0.41807
MYH8,0.80446
MYH4,0.89163
MYH1,0.93652
MYH2,0.97498
MYH3,0.84225
SCO1,0.95142
ADPRM,0.86072
TMEM220,0.6508
PIRT,0.022006
SHISA6,0.27365
DNAH9,0.26631
ZNF18,0.67685
MAP2K4,0.3946
MYOCD,0.2619
ARHGAP44,0.40028
ELAC2,0.75451
HS3ST3A1,0.071394
COX10,0.67837
CDRT15,0.88705
HS3ST3B1,0.40173
PMP22,0.70592
TEKT3,0.9793
CDRT4,0.096011
TVP23C-CDRT4,0.25789
TVP23C,0.54082
CDRT1,0.078779
TRIM16,0.083683
ZNF286A,0.3031
TBC1D26,0.070923
ADORA2B,0.25098
ZSWIM7,0.76841
TTC19,0.78385
NCOR1,0.76343
PIGL,0.44007
CENPV,0.30913
UBB,0.13984
TRPV2,0.24841
LRRC75A,0.55273
ZNF287,0.50585
ZNF624,0.1401
CCDC144A,0.67275
TBC1D27P,0.40924
TNFRSF13B,0.62417
MPRIP,0.81776
PLD6,0.9679
FLCN,0.93088
COPS3,0.71534
NT5M,0.71392
MED9,0.27234
RASD1,0.48128
PEMT,0.91739
RAI1,0.12435
SREBF1,0.019173
TOM1L2,0.030833
DRC3,0.028557
ATPAF2,0.021529
GID4,0.016864
DRG2,0.017321
MYO15A,0.018279
ALKBH5,0.07592
LLGL1,0.079093
FLII,0.13042
MIEF2,0.17605
TOP3A,0.26769
SMCR8,0.2883
SHMT1,0.5185
EVPLL,0.86555
LGALS9C,0.81329
TBC1D28,0.91403
ZNF286B,0.78997
TRIM16L,0.44138
FBXW10,0.67976
TVP23B,0.96729
LOC101929141,0.96935
PRPSAP2,0.9399
SLC5A10,0.42741
FAM83G,0.21588
GRAP,0.37231
GRAPL,0.36712
LOC388436,0.85486
